0,1,2
0.129812,-0.956106,-0.262699
-0.770442,-0.637273,0.0174007
-0.719129,0.109143,-0.686252
-0.691979,-0.620347,-0.369235
-0.278599,0.504387,-0.817298
-0.0995466,0.966491,-0.236612
0.943272,0.232924,-0.236612
-0.529211,0.538346,-0.655835
-0.197406,0.841432,-0.503014
-0.389948,-0.73929,0.548991
-0.712802,0.404625,0.57288
-0.537726,-0.618594,0.57288
-0.561735,-0.596876,0.57288
-0.211905,-0.416829,0.88394
-0.237642,0.0662573,0.96909
0.404731,-0.807791,-0.428564
0.408945,-0.901571,-0.141185
0.953229,0.108583,0.282071
-0.332371,-0.936946,0.107986
0.461177,0.0144192,0.887191
-0.455749,0.574422,-0.67995
0.665446,-0.307977,-0.67995
0.277851,0.678577,-0.67995
-0.648774,0.483501,0.587638
-0.196779,-0.335733,0.921174
0.618626,0.0912825,-0.780365
0.205138,0.91864,-0.337667
-0.73796,-0.584291,-0.337667
0.295144,-0.834799,-0.464759
0.162534,-0.870392,-0.464759
-0.534569,-0.377498,0.756129
-0.598682,0.264289,0.756129
0.763027,-0.422176,-0.489446
-0.9992,0.0323918,0.0234397
-0.680127,0.733026,0.010019
0.495744,0.867981,-0.0290945
-0.306359,0.771728,-0.557298
-0.737608,0.590366,-0.327721
-0.366116,0.870952,-0.327721
0.786748,0.523094,-0.327721
-0.937746,-0.115025,-0.327721
-0.656528,0.278093,-0.701167
0.396426,0.841167,0.367809
-0.904803,-0.3925,-0.165155
0.343423,0.924546,-0.165155
-0.491519,-0.189335,0.850036
0.142552,-0.375696,0.915714
0.200727,-0.348106,0.915714
0.360503,0.1775,0.915714
0.212685,0.340931,0.915714
-0.0938797,-0.390711,0.915714
-0.335355,0.241866,-0.910515
0.766876,-0.0228732,-0.641387
0.605502,0.471158,-0.641387
-0.2887,-0.739834,-0.607699
0.597005,0.205902,0.775364
0.503993,-0.0463249,0.862464
0.740062,-0.472044,0.479044
-0.464944,-0.787708,0.404157
-0.907106,-0.117539,0.404157
0.854545,0.512659,-0.0832683
0.720463,0.688476,-0.0832683
-0.926654,0.366576,-0.0832683
0.0578704,-0.951618,0.301786
0.944479,-0.12994,0.301786
-0.673087,-0.675188,0.301786
-0.131721,0.964614,-0.228406
-0.914848,-0.374749,-0.150385
0.816401,0.146587,0.558571
0.546984,-0.149965,-0.823601
-0.774602,-0.0822225,0.627081
-0.756078,-0.187392,0.627081
-0.0332614,0.719983,-0.693194
0.7139,0.558369,0.422577
0.0463386,-0.905142,0.422577
-0.484005,0.448689,0.751277
-0.025132,-0.990821,-0.132827
0.00736056,-0.168066,0.985748
0.537156,0.839921,-0.0774387
-0.270489,-0.112743,0.956099
-0.0381258,0.332008,-0.942506
-0.0960413,0.433802,0.895875
-0.0666102,0.20244,-0.977027
-0.145901,-0.0209573,0.989077
0.438102,-0.752581,0.491618
-0.844148,-0.435117,0.31319
0.942038,0.120321,0.31319
-0.846779,0.521006,-0.107319
0.714734,0.40355,-0.571229
0.529082,0.498842,0.686461
-0.93484,0.34587,-0.0803061
-0.0183478,-0.949603,0.312917
0.00808789,-0.964059,-0.265565
-0.395133,0.8794,-0.265565
0.953205,0.225606,0.201252
-0.020425,-0.979327,0.201252
0.578407,0.753041,-0.313645
0.460629,0.854931,-0.238567
-0.0140249,0.642888,0.765832
-0.0898718,-0.636729,0.765832
-0.270113,-0.583558,0.765832
-0.384887,-0.212521,-0.898163
0.523487,-0.196995,-0.828948
-0.444255,0.69451,-0.565945
0.620697,-0.77833,-0.0945369
0.556623,-0.825368,-0.0945369
0.647187,0.756447,-0.0945369
-0.827099,-0.554049,-0.0945369
0.590302,-0.677633,-0.438586
0.298343,0.847723,-0.438586
-0.0798826,-0.142006,-0.986637
0.415595,0.636719,0.649515
-0.742881,0.162043,0.649515
0.341921,0.717116,0.607318
0.914632,-0.00587544,0.404245
0.605141,0.189482,0.77324
-0.644592,-0.234138,0.727791
-0.298465,-0.04735,-0.953245
-0.0441677,0.297844,-0.953592
0.125491,0.215097,0.968496
-0.00416312,0.513853,0.857868
0.201686,0.615143,-0.762182
0.224481,0.572021,0.788924
-0.522371,-0.323618,0.788924
-0.204925,-0.284567,0.936497
0.34161,-0.755433,0.559128
0.638045,-0.529411,0.559128
-0.533959,0.169445,0.828357
0.24404,0.394384,0.885949
-0.375271,-0.272518,0.885949
-0.486884,-0.309047,0.816966
0.478843,0.758799,-0.441513
-0.127871,0.888097,-0.441513
0.896367,-0.0399028,-0.441513
0.714422,0.542833,-0.441513
0.221154,0.950854,-0.216722
0.26214,0.94038,-0.216722
0.96969,0.00102268,-0.244336
-0.715525,0.0680517,0.695264
0.52076,0.723439,0.45326
-0.558029,-0.219886,-0.800158
-0.0387032,-0.598539,-0.800158
-0.779186,-0.560153,-0.281243
0.254737,-0.523117,0.813301
0.00418008,0.898932,-0.438069
0.466017,-0.82417,-0.321827
0.415326,-0.890998,0.183375
0.707537,-0.63039,0.319375
0.795023,0.535106,-0.285657
0.297259,0.911064,-0.285657
-0.453913,-0.844016,-0.285657
-0.785091,0.549574,-0.285657
0.82029,-0.522885,-0.231765
-0.619498,0.681574,-0.38946
0.863388,0.320752,-0.38946
-0.265221,-0.679472,0.684087
0.662443,-0.305278,0.684087
-0.251245,-0.710199,-0.657643
-0.594255,-0.734277,0.328174
0.297055,-0.0151648,-0.95474
0.512405,-0.786685,0.344337
-0.431872,-0.785077,0.444006
-0.521186,-0.49291,-0.69671
0.0277515,0.729659,-0.683247
-0.559005,-0.183073,0.808701
0.745943,-0.39396,-0.536995
0.113799,-0.907934,0.403368
0.388184,0.828618,0.403368
0.0919902,-0.588414,0.80331
0.537547,-0.701792,-0.467473
-0.665155,-0.498492,-0.555944
0.217585,0.117651,0.968925
0.0696128,0.237359,0.968925
0.126679,-0.81234,0.56926
0.0761168,-0.426628,0.901218
0.369162,-0.226991,0.901218
-0.308642,0.695093,-0.649297
0.808906,-0.1339,-0.572487
0.876912,-0.111063,-0.467643
0.383097,-0.796584,-0.467643
-0.0295289,-0.883424,-0.467643
-0.967867,-0.224769,0.11275
-0.423974,0.624145,-0.656269
0.763827,-0.360111,-0.53562
-0.473442,0.789261,0.391049
0.834212,0.388807,0.391049
-0.123237,0.492674,0.861444
0.795954,-0.22835,0.560637
0.424976,0.45009,0.785376
0.64621,-0.761639,0.0481594
-0.0666687,0.979941,0.187803
-0.126705,0.936588,-0.326725
0.939887,-0.151973,0.305806
0.383626,0.871386,0.305806
0.93883,0.158368,0.305806
-0.311504,-0.899693,0.305806
-0.0934246,0.405022,-0.909522
-0.131191,0.810127,0.571386
0.117581,0.812215,0.571386
-0.911823,-0.237067,0.335229
0.615701,0.713115,0.335229
0.317108,-0.887166,0.335229
-0.536564,0.787454,0.30334
-0.647126,0.680646,-0.343436
0.880291,-0.32732,-0.343436
-0.793618,-0.532613,-0.294099
-0.5046,0.333758,-0.796231
0.875188,0.393896,-0.280875
-0.493518,0.842566,-0.215692
-0.856118,0.0182249,-0.516459
0.849453,-0.108165,-0.516459
0.76175,0.437932,0.477445
-0.658906,0.000315869,-0.752226
-0.340455,0.205224,-0.917591
0.0639448,0.756529,-0.650827
-0.269512,-0.185256,-0.94501
0.992977,-0.0395302,-0.111512
-0.546363,-0.830092,-0.111512
-0.972802,-0.203029,-0.111512
-0.988141,-0.10556,-0.111512
0.204381,0.972519,-0.111512
0.389377,-0.832825,-0.393431
0.821126,-0.443584,-0.359145
0.621971,0.339395,0.705665
0.531957,0.313746,-0.786502
0.0552165,0.780658,-0.622515
-0.780454,0.0580229,-0.622515
-0.257549,-0.35548,-0.8985
0.149603,-0.808876,0.568629
0.98461,0.152818,0.0847969
-0.807135,-0.584245,0.0847969
-0.00438644,0.014999,-0.999878
0.715164,-0.537043,-0.447353
-0.287037,0.433828,0.854051
0.637852,-0.413853,0.649515
0.476051,0.0912364,-0.874672
-0.58765,-0.706924,0.393607
0.533698,0.400453,0.744851
-0.229482,0.624394,0.74664
-0.578014,-0.329286,0.74664
-0.615777,0.251689,0.74664
-0.0188122,-0.458719,0.888382
-0.372131,0.268878,0.888382
-0.337197,0.833982,-0.436775
-0.723706,-0.637119,0.265196
0.0369223,-0.963487,0.265196
-0.278308,-0.761072,-0.58593
0.809343,-0.345572,-0.474915
-0.724581,0.680155,-0.111226
-0.76322,-0.636493,-0.111226
-0.230486,-0.691543,0.684576
-0.167616,0.381029,-0.909242
-0.102132,-0.251283,0.96251
-0.398102,0.683868,-0.611423
-0.483461,0.62644,-0.611423
-0.319997,0.728751,0.605412
0.848669,0.293974,-0.439705
0.142639,-0.886743,-0.439705
0.775573,0.452931,-0.439705
-0.335863,0.83298,-0.439705
-0.902772,0.38741,0.186861
-0.854972,0.270231,0.442717
-0.974326,0.0012144,0.225137
-0.15317,-0.962212,0.225137
0.627824,-0.179204,-0.757445
-0.200303,0.193404,0.960455
0.37777,0.747704,-0.546103
0.076246,0.459107,0.885103
-0.0134066,0.465203,0.885103
-0.117862,-0.450224,0.885103
0.534399,0.717142,-0.447353
0.752179,0.483841,-0.447353
-0.10728,-0.97117,0.212883
0.399286,-0.563298,0.723371
0.719501,0.515677,-0.465183
-0.804202,-0.369951,-0.465183
0.851194,0.24305,-0.465183
-0.980754,0.115149,-0.15768
-0.981461,-0.153582,0.114656
-0.173031,0.791616,0.586008
0.870434,-0.13023,0.474746
-0.852467,0.403101,-0.33288
-0.926182,0.177137,-0.33288
0.223261,0.398136,0.889743
-0.774187,0.141461,-0.616947
-0.541389,-0.356526,-0.761437
0.788826,0.489529,-0.37164
0.363591,0.746472,-0.557298
0.247,0.946116,-0.209415
0.695763,-0.70223,-0.150954
0.532835,-0.452653,0.714977
-0.62497,-0.780305,0.0231522
-0.860668,-0.0249274,-0.508555
-0.618632,-0.688802,-0.377951
-0.406373,-0.831874,-0.377951
0.448801,-0.809772,-0.377951
-0.898947,0.188064,-0.395633
0.396041,-0.873567,-0.282899
0.00704581,0.999824,-0.0174007
-0.564739,-0.81014,0.157301
0.0778714,0.169085,-0.98252
0.158113,-0.693657,0.702738
-0.0410248,0.747966,-0.662468
-0.520398,-0.763257,-0.382916
-0.224667,0.874623,-0.429603
-0.0167513,-0.984227,-0.176113
0.141615,0.975596,0.167802
-0.833421,-0.526547,0.167802
-0.288224,-0.9054,-0.311733
0.76496,0.563613,-0.311733
-0.811068,0.299547,0.502434
0.837431,0.288823,-0.463995
-0.969448,0.0958606,0.225791
0.492944,0.688549,-0.53189
0.997254,-0.0736602,0.007718
0.18603,0.550232,-0.814025
-0.108097,0.570682,-0.814025
-0.69102,-0.614842,0.38008
-0.564766,0.732515,0.38008
-0.834811,0.398284,0.38008
0.0557368,-0.888412,-0.455651
0.735979,0.0927837,-0.670616
0.630261,-0.39121,-0.670616
-0.51474,0.749388,0.416485
-0.48349,0.769921,0.416485
0.973117,0.181668,0.141564
-0.0549727,0.988402,0.141564
0.0829026,-0.986452,0.141564
0.0467542,0.193765,-0.979933
0.0537919,0.492148,0.868848
-0.341169,0.112058,0.933299
0.287109,-0.222614,0.931671
0.502181,0.828144,-0.248981
0.302004,0.920218,-0.248981
0.853128,0.117455,-0.508308
0.488905,0.28326,-0.825067
0.324452,-0.462597,-0.825067
-0.286064,0.526215,0.800791
0.278484,-0.896766,0.343886
-0.220421,-0.942377,-0.251673
0.94644,-0.202266,-0.251673
-0.173144,0.91553,0.363079
0.278626,-0.244249,0.928822
-0.139284,-0.343351,0.928822
-0.411686,-0.543929,-0.731201
-0.486035,0.478659,-0.731201
0.0228155,0.973101,0.229246
0.261958,-0.957447,0.12113
-0.660143,0.257202,-0.705733
-0.859439,-0.476381,-0.185543
0.89061,-0.415197,-0.185543
0.355589,0.249222,-0.900802
0.707951,0.705681,0.0286153
0.879056,0.475859,0.0286153
0.0111648,-0.999528,0.0286153
0.593686,0.130991,-0.793963
-0.439341,0.88299,-0.165249
-0.54582,0.835007,-0.0695981
-0.184662,-0.77971,-0.598292
-0.568166,0.48417,-0.665408
0.22118,-0.71296,-0.665408
-0.483605,-0.347591,-0.80331
-0.387231,0.863142,0.324096
0.235543,-0.916232,0.324096
0.856389,0.401945,0.324096
0.372877,0.584405,-0.720718
-0.406334,0.230708,0.884119
0.642642,0.571136,-0.5107
-0.430363,0.773354,0.465523
-0.420177,-0.417707,-0.805588
-0.0686642,-0.588483,-0.805588
-0.798188,0.057341,0.599674
0.138833,0.358618,-0.923103
-0.303099,-0.073828,0.950095
-0.434233,0.00845254,0.900761
-0.819771,-0.0911524,0.565391
0.0081246,0.552013,-0.833796
-0.358117,0.418901,-0.834431
-0.0479588,-0.311661,-0.948982
0.262609,-0.701211,0.662827
0.576993,-0.320112,0.751404
-0.315205,0.579688,0.751404
0.0776461,0.462054,-0.883446
-0.114202,-0.0580779,0.991758
-0.164198,-0.520454,0.837954
-0.898306,-0.409699,0.158721
0.947565,0.27736,0.158721
0.761983,-0.631138,-0.145075
-0.694131,0.716345,-0.0709371
0.311765,-0.947507,-0.0709371
-0.985621,0.153362,-0.0709371
0.389931,0.213699,0.895704
0.503139,-0.594975,0.626782
0.73407,0.261314,0.626782
-0.597789,0.496783,-0.62917
-0.839949,0.317556,-0.44005
0.194469,0.711581,-0.675155
-0.613033,0.410312,-0.675155
0.923587,0.0264839,0.382473
0.431538,-0.817,0.382473
0.306651,0.871596,0.382473
0.883117,-0.441043,0.159951
-0.657979,-0.0089586,0.752983
-0.65757,0.0248518,0.752983
-0.343071,-0.939294,-0.00532113
-0.572558,-0.819847,-0.00532113
-0.304763,0.541649,0.783413
-0.598409,0.274934,-0.752541
0.504108,0.845336,-0.176868
0.193035,0.404655,-0.893864
0.983022,0.137068,-0.121986
-0.801204,0.585826,-0.121986
0.562737,-0.817585,-0.121986
-0.260844,-0.881259,0.394136
-0.0878492,-0.914844,0.394136
-0.0974083,0.943955,0.315375
0.0285191,-0.948539,0.315375
-0.540882,-0.779734,0.315375
0.546103,-0.776087,0.315375
0.5644,0.762884,0.315375
0.586272,-0.262918,0.766264
0.981615,0.0351195,-0.187615
0.929032,-0.283677,0.237543
0.404989,0.0859019,-0.910277
0.667594,0.329975,0.667409
0.827213,-0.154512,-0.540226
-0.292567,0.789025,-0.540226
-0.448484,-0.424152,-0.786739
-0.518239,-0.152125,-0.841597
0.02551,0.41295,0.910396
-0.04563,0.0435038,0.998011
0.677916,0.21384,-0.703351
-0.705438,-0.0874908,-0.703351
-0.662,0.0749591,-0.745746
0.91071,-0.103209,-0.399943
0.915645,0.0404971,-0.399943
0.0843191,-0.996438,-0.00139021
0.977554,0.21068,-0.00139021
0.882001,-0.156446,-0.444521
-0.799304,0.404369,-0.444521
-0.232626,0.964484,0.125126
0.839434,0.305458,0.449496
0.988994,-0.128343,0.0736146
-0.55063,-0.779976,0.297396
-0.71656,0.63095,0.297396
0.40739,-0.862715,-0.299592
-0.869063,0.447222,0.211477
-0.101571,0.927634,0.359413
0.744269,-0.562926,0.359413
-0.275701,0.304733,-0.911661
-0.785231,0.197497,-0.586862
0.847363,-0.426746,-0.316011
0.976566,0.107923,-0.186202
-0.727103,0.576148,0.37333
-0.125779,-0.919132,0.37333
-0.757385,-0.535717,0.37333
-0.650363,0.713467,-0.260756
0.284536,-0.914397,0.287953
0.803131,0.595786,0.00445825
-0.318629,-0.213086,-0.923618
0.366189,0.517237,-0.773544
0.60469,-0.747757,-0.274243
-0.586639,-0.497394,0.639104
0.274563,-0.269,-0.923176
0.64129,0.497429,0.584219
-0.104976,0.393144,-0.913465
0.494893,0.27036,0.825824
-0.31931,0.109956,-0.941249
-0.189173,0.279755,-0.941249
-0.297451,0.159914,-0.941249
-0.120664,-0.712195,0.691534
0.25244,-0.252113,0.934191
-0.451834,-0.891958,0.0160587
0.150469,0.0338203,0.988036
0.497983,-0.716716,0.488191
0.975245,-0.215668,-0.0488298
0.315354,-0.909121,0.272122
0.564221,0.764326,-0.312188
-0.23639,0.968674,0.0761004
-0.363095,0.928639,0.0761004
-0.561305,0.824103,0.0761004
0.44503,-0.892277,0.0761004
-0.347202,-0.192321,-0.917858
0.185927,-0.038748,-0.981799
0.173925,0.0334024,-0.984192
0.335611,0.199245,0.920688
0.805263,-0.586782,0.0850835
-0.0156951,0.0822135,0.996491
0.132242,-0.981056,0.141564
0.34793,-0.225651,0.909959
-0.524024,-0.330933,0.784782
-0.201243,0.559793,-0.803824
0.509305,0.715887,-0.477613
-0.0108239,-0.878504,-0.477613
-0.127566,-0.458469,-0.879507
0.596519,0.80259,0.003883
-0.0941778,0.215994,0.971842
0.852564,0.287381,0.436517
-0.553725,-0.784359,0.279587
-0.198825,0.780227,0.593055
-0.593157,-0.405213,-0.695678
-0.675661,0.243958,-0.695678
-0.859354,-0.278338,0.428997
0.782423,0.451415,0.428997
0.139162,0.377526,0.915482
0.522167,0.136134,0.841908
0.29211,-0.64203,0.70885
-0.875141,0.141763,0.462635
0.00653863,0.868752,-0.495204
-0.795584,0.349026,-0.495204
-0.284421,-0.156229,0.945884
0.979763,-0.0852265,-0.181113
-0.247751,0.208027,-0.946226
0.335896,-0.19911,-0.920613
0.505856,-0.791147,0.343796
0.788581,-0.337065,-0.514322
0.638233,0.572827,-0.514322
-0.2101,-0.831463,-0.514322
0.943861,0.151688,-0.293457
0.0208642,-0.402257,0.915289
-0.0170871,-0.950404,-0.310548
0.343803,-0.830099,0.439016
0.666591,0.742345,0.0676851
0.502026,-0.8622,0.0676851
-0.00970902,0.997659,0.0676851
-0.859247,-0.509783,-0.0426043
-0.0643739,-0.997016,-0.0426043
-0.837536,-0.172034,0.518592
-0.644331,0.732251,-0.220558
0.568344,-0.682766,0.459147
-0.702076,-0.36325,0.612485
0.774087,0.160162,0.612485
0.0982062,0.561325,-0.821748
-0.564491,0.612388,-0.553471
0.539838,-0.394561,-0.74357
0.71403,-0.280012,-0.641681
-0.405155,-0.779677,0.477445
-0.677295,0.734057,0.0493086
0.976224,0.211079,0.0493086
0.0447288,-0.990878,-0.127123
-0.966781,0.139626,-0.2141
0.0838942,-0.900883,-0.425876
-0.650406,0.628969,-0.425876
-0.0551005,-0.473024,0.879325
-0.57442,-0.237682,-0.783294
-0.398755,0.896644,0.192415
-0.238893,0.970844,-0.0197973
0.050735,0.998516,-0.0197973
0.383372,-0.923382,-0.0197973
0.315586,0.879979,-0.355025
0.54896,-0.731545,0.404332
-0.135995,-0.403259,-0.904924
-0.475178,0.498736,0.724892
-0.325057,-0.607346,0.724892
-0.22568,0.463673,0.856782
-0.261154,0.581816,0.770253
0.120537,0.608858,-0.784068
-0.213921,0.147558,0.965642
-0.414457,-0.0326914,0.909482
0.34546,0.91788,-0.195331
-0.404011,-0.820845,-0.403718
-0.600156,0.786652,0.144885
-0.278244,0.820902,0.498699
0.010149,0.775449,0.631329
-0.511969,0.582504,0.631329
0.364432,-0.168452,-0.915868
-0.58325,0.138222,-0.800446
-0.502688,-0.760239,-0.41151
-0.853875,0.429923,-0.293365
-0.661967,-0.689737,-0.293365
-0.242766,0.618965,0.746958
0.654967,-0.191442,0.731005
-0.220653,-0.931679,0.288595
-0.952005,-0.101977,0.288595
-0.429924,0.823672,0.36977
0.593668,0.112068,0.796869
0.735557,0.595699,-0.322644
-0.227971,0.877355,0.42223
-0.331232,0.843806,0.42223
0.262808,0.185361,-0.946876
0.0570325,0.316503,-0.946876
-0.215952,0.55122,0.805929
-0.699004,0.564766,0.438672
0.726852,0.314727,0.610437
-0.293749,0.0921334,0.951432
-0.674449,-0.414084,-0.611272
-0.496964,-0.699109,-0.514076
0.668015,0.538036,-0.514076
0.76251,-0.560681,-0.322826
0.589092,-0.528417,0.611348
0.181997,0.690351,-0.700209
-0.371353,-0.609757,-0.700209
0.0989994,-0.939952,-0.326634
-0.346992,-0.522374,-0.778924
0.843178,0.520798,-0.133492
-0.881128,0.453644,-0.133492
0.988482,0.0712973,-0.133492
-0.168922,-0.976548,-0.133492
0.695286,0.21092,0.687088
-0.590285,0.290989,0.75292
-0.0562459,0.655704,0.75292
-0.549323,0.362431,0.75292
0.117517,-0.647535,0.75292
0.597434,-0.276014,0.75292
-0.623211,-0.21147,0.75292
0.217179,-0.302071,-0.928217
0.240733,0.923197,0.299592
-0.00155826,0.878523,-0.477697
0.3872,-0.788595,-0.477697
-0.874466,0.0843526,-0.477697
0.860946,-0.174865,-0.477697
-0.232966,-0.941699,0.242755
0.937657,-0.133676,-0.320828
0.865908,0.42377,0.26575
-0.903201,-0.204738,-0.37724
-0.129698,0.916989,-0.37724
-0.56073,0.761277,0.325637
-0.0268181,-0.838439,0.544335
-0.0417328,0.44217,-0.89596
-0.266259,0.517347,0.813301
0.794721,0.599171,0.0970182
0.880819,0.425221,0.208196
0.689552,0.678826,0.252416
-0.873603,-0.417511,-0.250003
-0.802977,0.340944,0.488861
0.274168,0.828159,0.488861
0.788732,0.560275,0.252972
0.147377,0.628184,-0.763979
0.00203882,-0.45731,0.889305
-0.261638,-0.0704936,0.962588
-0.492185,-0.865987,0.0884265
-0.499086,0.706675,0.501521
0.916562,0.189641,-0.352066
-0.644466,0.678759,-0.352066
0.971975,-0.138093,0.190251
0.487432,0.414324,0.768599
0.749181,0.659674,-0.0596478
0.856881,-0.512052,-0.0596478
0.396536,-0.527581,-0.751277
0.512807,0.415465,-0.751277
-0.506982,-0.422554,-0.751277
-0.00311735,-0.64384,0.765154
0.992349,-0.103316,0.0675895
-0.342441,-0.901199,0.265658
0.0138416,0.477117,-0.878731
-0.562429,0.795393,0.225885
0.446816,0.589637,-0.672818
0.59476,0.439974,-0.672818
-0.713253,-0.196433,-0.672818
0.769717,0.474711,0.42683
0.902775,0.0530326,0.42683
0.0143047,-0.557632,0.829965
-0.0670143,0.260264,-0.963209
0.821752,-0.0984783,0.561272
0.384894,-0.789825,0.477529
-0.137423,-0.742227,0.655907
0.414014,-0.307436,0.856782
-0.0837522,-0.508832,0.856782
-0.458505,0.236003,0.856782
0.446778,0.878839,0.167424
-0.112903,-0.521803,0.845562
-0.903792,0.418919,0.087567
-0.9918,0.0930802,0.087567
-0.51147,-0.569376,0.643591
0.510213,-0.570502,0.643591
0.294898,-0.869214,-0.396865
-0.772435,-0.495824,-0.396865
0.857943,-0.32624,-0.396865
-0.210505,0.893412,-0.396865
0.793708,-0.0439535,-0.606709
-0.311205,-0.731475,-0.606709
-0.617989,0.499994,-0.606709
0.230439,0.0619217,0.971115
-0.926464,-0.119777,0.356817
0.911853,0.407772,-0.0473933
0.461521,0.885862,-0.0473933
-0.0407536,-0.228674,0.97265
0.0760428,0.253336,-0.964385
-0.321724,-0.616232,-0.718854
-0.20863,-0.234864,0.949375
-0.314541,0.787272,-0.530347
-0.704625,0.47142,-0.530347
-0.413683,-0.62943,0.657787
0.123905,0.375962,-0.918314
0.282575,-0.277221,-0.918314
0.616614,-0.167912,0.769151
0.394158,0.451683,0.800388
-0.0692683,-0.565387,0.821912
0.522129,0.227688,0.821912
-0.0925809,0.725679,-0.681776
0.397695,-0.745125,-0.535377
-0.189917,0.822984,-0.535377
0.420904,0.208696,-0.882771
0.302995,-0.118186,0.945635
0.273566,-0.117459,-0.954654
0.205812,0.258689,-0.94378
-0.0637594,0.119709,-0.99076
0.523435,0.686226,0.505084
-0.34166,0.0546392,-0.938234
0.888004,0.410051,0.208102
-0.429054,-0.607885,0.668123
-0.980512,0.175957,-0.0873759
-0.336555,0.937601,-0.0873759
-0.242635,0.969215,0.041838
-0.899439,-0.396234,-0.184412
0.869183,-0.176625,0.46187
0.400122,0.791567,0.46187
-0.606918,0.685878,0.401524
0.407551,0.461911,0.787744
0.613054,-0.0602044,0.787744
